transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,year,month,quarter,day_of_week,month_name,is_weekend,revenue,unit_cost,total_cost,profit,profit_margin,age_group
594,9/1/2023,CUST594,FEMALE,19,ELECTRONICS,2,300,600,2023,9,3,Friday,September,FALSE,600,180,360,240,0.4,18-25
595,11/9/2023,CUST595,FEMALE,18,CLOTHING,4,500,2000,2023,11,4,Thursday,November,FALSE,2000,300,1200,800,0.4,18-25
596,2/7/2023,CUST596,FEMALE,64,ELECTRONICS,1,300,300,2023,2,1,Tuesday,February,FALSE,300,180,180,120,0.4,56+
597,8/22/2023,CUST597,MALE,22,BEAUTY,4,300,1200,2023,8,3,Tuesday,August,FALSE,1200,180,720,480,0.4,18-25
598,8/1/2023,CUST598,MALE,37,BEAUTY,4,30,120,2023,8,3,Tuesday,August,FALSE,120,18,72,48,0.4,36-45
599,11/19/2023,CUST599,FEMALE,28,BEAUTY,2,50,100,2023,11,4,Sunday,November,TRUE,100,30,60,40,0.4,26-35
600,10/22/2023,CUST600,FEMALE,59,BEAUTY,2,500,1000,2023,10,4,Sunday,October,TRUE,1000,300,600,400,0.4,56+
601,4/10/2023,CUST601,MALE,19,CLOTHING,1,30,30,2023,4,2,Monday,April,FALSE,30,18,18,12,0.4,18-25
602,12/23/2023,CUST602,FEMALE,20,ELECTRONICS,1,300,300,2023,12,4,Saturday,December,TRUE,300,180,180,120,0.4,18-25
603,7/16/2023,CUST603,FEMALE,40,CLOTHING,3,30,90,2023,7,3,Sunday,July,TRUE,90,18,54,36,0.4,36-45
604,9/11/2023,CUST604,FEMALE,29,ELECTRONICS,4,50,200,2023,9,3,Monday,September,FALSE,200,30,120,80,0.4,26-35
605,7/24/2023,CUST605,MALE,37,ELECTRONICS,2,500,1000,2023,7,3,Monday,July,FALSE,1000,300,600,400,0.4,36-45
606,5/5/2023,CUST606,MALE,22,ELECTRONICS,1,50,50,2023,5,2,Friday,May,FALSE,50,30,30,20,0.4,18-25
607,3/17/2023,CUST607,MALE,54,CLOTHING,3,25,75,2023,3,1,Friday,March,FALSE,75,15,45,30,0.4,46-55
608,12/2/2023,CUST608,FEMALE,55,ELECTRONICS,3,500,1500,2023,12,4,Saturday,December,TRUE,1500,300,900,600,0.4,56+
609,12/19/2023,CUST609,FEMALE,47,CLOTHING,2,50,100,2023,12,4,Tuesday,December,FALSE,100,30,60,40,0.4,46-55
610,1/3/2023,CUST610,FEMALE,26,BEAUTY,2,300,600,2023,1,1,Tuesday,January,FALSE,600,180,360,240,0.4,26-35
611,2/24/2023,CUST611,MALE,51,BEAUTY,3,500,1500,2023,2,1,Friday,February,FALSE,1500,300,900,600,0.4,46-55
612,8/6/2023,CUST612,FEMALE,61,ELECTRONICS,1,500,500,2023,8,3,Sunday,August,TRUE,500,300,300,200,0.4,56+
613,4/23/2023,CUST613,FEMALE,52,CLOTHING,3,30,90,2023,4,2,Sunday,April,TRUE,90,18,54,36,0.4,46-55
614,4/1/2023,CUST614,FEMALE,39,BEAUTY,4,300,1200,2023,4,2,Saturday,April,TRUE,1200,180,720,480,0.4,36-45
615,12/23/2023,CUST615,FEMALE,61,CLOTHING,4,25,100,2023,12,4,Saturday,December,TRUE,100,15,60,40,0.4,56+
616,9/23/2023,CUST616,MALE,41,CLOTHING,2,50,100,2023,9,3,Saturday,September,TRUE,100,30,60,40,0.4,36-45
617,8/26/2023,CUST617,MALE,34,ELECTRONICS,1,30,30,2023,8,3,Saturday,August,TRUE,30,18,18,12,0.4,26-35
618,1/26/2023,CUST618,FEMALE,27,BEAUTY,1,50,50,2023,1,1,Thursday,January,FALSE,50,30,30,20,0.4,26-35
619,10/13/2023,CUST619,MALE,47,ELECTRONICS,4,25,100,2023,10,4,Friday,October,FALSE,100,15,60,40,0.4,46-55
620,5/8/2023,CUST620,MALE,63,ELECTRONICS,3,25,75,2023,5,2,Monday,May,FALSE,75,15,45,30,0.4,56+
621,3/4/2023,CUST621,FEMALE,40,BEAUTY,2,500,1000,2023,3,1,Saturday,March,TRUE,1000,300,600,400,0.4,36-45
622,8/22/2023,CUST622,FEMALE,49,BEAUTY,3,25,75,2023,8,3,Tuesday,August,FALSE,75,15,45,30,0.4,46-55
623,3/10/2023,CUST623,MALE,34,CLOTHING,3,50,150,2023,3,1,Friday,March,FALSE,150,30,90,60,0.4,26-35
624,8/26/2023,CUST624,FEMALE,34,BEAUTY,3,300,900,2023,8,3,Saturday,August,TRUE,900,180,540,360,0.4,26-35
625,12/8/2023,CUST625,MALE,31,CLOTHING,1,300,300,2023,12,4,Friday,December,FALSE,300,180,180,120,0.4,26-35
626,9/29/2023,CUST626,FEMALE,26,CLOTHING,4,500,2000,2023,9,3,Friday,September,FALSE,2000,300,1200,800,0.4,26-35
627,10/14/2023,CUST627,MALE,57,CLOTHING,1,50,50,2023,10,4,Saturday,October,TRUE,50,30,30,20,0.4,56+
628,11/1/2023,CUST628,FEMALE,19,BEAUTY,4,50,200,2023,11,4,Wednesday,November,FALSE,200,30,120,80,0.4,18-25
629,6/12/2023,CUST629,MALE,62,ELECTRONICS,2,25,50,2023,6,2,Monday,June,FALSE,50,15,30,20,0.4,56+
630,8/15/2023,CUST630,MALE,42,CLOTHING,2,50,100,2023,8,3,Tuesday,August,FALSE,100,30,60,40,0.4,36-45
631,11/10/2023,CUST631,MALE,56,ELECTRONICS,3,30,90,2023,11,4,Friday,November,FALSE,90,18,54,36,0.4,56+
632,9/16/2023,CUST632,FEMALE,26,ELECTRONICS,4,25,100,2023,9,3,Saturday,September,TRUE,100,15,60,40,0.4,26-35
633,8/7/2023,CUST633,MALE,39,BEAUTY,4,30,120,2023,8,3,Monday,August,FALSE,120,18,72,48,0.4,36-45
634,10/8/2023,CUST634,MALE,60,ELECTRONICS,4,500,2000,2023,10,4,Sunday,October,TRUE,2000,300,1200,800,0.4,56+
635,8/17/2023,CUST635,FEMALE,63,ELECTRONICS,3,300,900,2023,8,3,Thursday,August,FALSE,900,180,540,360,0.4,56+
636,3/23/2023,CUST636,FEMALE,21,BEAUTY,3,500,1500,2023,3,1,Thursday,March,FALSE,1500,300,900,600,0.4,18-25
637,9/1/2023,CUST637,MALE,43,CLOTHING,2,300,600,2023,9,3,Friday,September,FALSE,600,180,360,240,0.4,36-45
638,8/19/2023,CUST638,MALE,46,ELECTRONICS,1,500,500,2023,8,3,Saturday,August,TRUE,500,300,300,200,0.4,46-55
639,5/13/2023,CUST639,FEMALE,62,BEAUTY,4,50,200,2023,5,2,Saturday,May,TRUE,200,30,120,80,0.4,56+
640,5/7/2023,CUST640,FEMALE,51,ELECTRONICS,4,30,120,2023,5,2,Sunday,May,TRUE,120,18,72,48,0.4,46-55
641,11/23/2023,CUST641,FEMALE,40,ELECTRONICS,1,300,300,2023,11,4,Thursday,November,FALSE,300,180,180,120,0.4,36-45
642,5/22/2023,CUST642,FEMALE,54,CLOTHING,4,25,100,2023,5,2,Monday,May,FALSE,100,15,60,40,0.4,46-55
643,9/24/2023,CUST643,FEMALE,28,ELECTRONICS,3,30,90,2023,9,3,Sunday,September,TRUE,90,18,54,36,0.4,26-35
644,9/6/2023,CUST644,MALE,23,BEAUTY,3,25,75,2023,9,3,Wednesday,September,FALSE,75,15,45,30,0.4,18-25
645,11/17/2023,CUST645,FEMALE,35,ELECTRONICS,4,30,120,2023,11,4,Friday,November,FALSE,120,18,72,48,0.4,36-45
646,5/3/2023,CUST646,MALE,38,CLOTHING,3,30,90,2023,5,2,Wednesday,May,FALSE,90,18,54,36,0.4,36-45
647,5/21/2023,CUST647,MALE,59,CLOTHING,3,500,1500,2023,5,2,Sunday,May,TRUE,1500,300,900,600,0.4,56+
648,8/14/2023,CUST648,MALE,53,BEAUTY,4,300,1200,2023,8,3,Monday,August,FALSE,1200,180,720,480,0.4,46-55
649,2/9/2023,CUST649,FEMALE,58,CLOTHING,2,300,600,2023,2,1,Thursday,February,FALSE,600,180,360,240,0.4,56+
650,1/1/2024,CUST650,MALE,55,ELECTRONICS,1,30,30,2024,1,1,Monday,January,FALSE,30,18,18,12,0.4,56+
651,5/27/2023,CUST651,MALE,51,CLOTHING,3,50,150,2023,5,2,Saturday,May,TRUE,150,30,90,60,0.4,46-55
652,5/1/2023,CUST652,FEMALE,34,BEAUTY,2,50,100,2023,5,2,Monday,May,FALSE,100,30,60,40,0.4,26-35
653,5/20/2023,CUST653,MALE,54,CLOTHING,3,25,75,2023,5,2,Saturday,May,TRUE,75,15,45,30,0.4,46-55
654,6/21/2023,CUST654,MALE,42,CLOTHING,3,25,75,2023,6,2,Wednesday,June,FALSE,75,15,45,30,0.4,36-45
655,6/13/2023,CUST655,FEMALE,55,CLOTHING,1,500,500,2023,6,2,Tuesday,June,FALSE,500,300,300,200,0.4,56+
656,10/4/2023,CUST656,MALE,29,BEAUTY,3,30,90,2023,10,4,Wednesday,October,FALSE,90,18,54,36,0.4,26-35
657,2/11/2023,CUST657,MALE,40,CLOTHING,1,25,25,2023,2,1,Saturday,February,TRUE,25,15,15,10,0.4,36-45
658,3/12/2023,CUST658,MALE,59,CLOTHING,1,25,25,2023,3,1,Sunday,March,TRUE,25,15,15,10,0.4,56+
659,3/19/2023,CUST659,FEMALE,39,ELECTRONICS,1,30,30,2023,3,1,Sunday,March,TRUE,30,18,18,12,0.4,36-45
660,4/29/2023,CUST660,FEMALE,38,BEAUTY,2,500,1000,2023,4,2,Saturday,April,TRUE,1000,300,600,400,0.4,36-45
661,7/16/2023,CUST661,FEMALE,44,CLOTHING,4,25,100,2023,7,3,Sunday,July,TRUE,100,15,60,40,0.4,36-45
662,12/22/2023,CUST662,MALE,48,BEAUTY,2,500,1000,2023,12,4,Friday,December,FALSE,1000,300,600,400,0.4,46-55
663,3/20/2023,CUST663,MALE,23,CLOTHING,4,300,1200,2023,3,1,Monday,March,FALSE,1200,180,720,480,0.4,18-25
664,12/28/2023,CUST664,FEMALE,44,CLOTHING,4,500,2000,2023,12,4,Thursday,December,FALSE,2000,300,1200,800,0.4,36-45
665,4/20/2023,CUST665,MALE,57,CLOTHING,1,50,50,2023,4,2,Thursday,April,FALSE,50,30,30,20,0.4,56+
666,2/2/2023,CUST666,MALE,51,ELECTRONICS,3,50,150,2023,2,1,Thursday,February,FALSE,150,30,90,60,0.4,46-55
667,8/1/2023,CUST667,FEMALE,29,ELECTRONICS,1,500,500,2023,8,3,Tuesday,August,FALSE,500,300,300,200,0.4,26-35
668,7/28/2023,CUST668,FEMALE,62,ELECTRONICS,3,50,150,2023,7,3,Friday,July,FALSE,150,30,90,60,0.4,56+
669,6/19/2023,CUST669,MALE,24,BEAUTY,4,300,1200,2023,6,2,Monday,June,FALSE,1200,180,720,480,0.4,18-25
670,10/5/2023,CUST670,MALE,27,BEAUTY,1,30,30,2023,10,4,Thursday,October,FALSE,30,18,18,12,0.4,26-35
671,8/27/2023,CUST671,MALE,62,ELECTRONICS,3,50,150,2023,8,3,Sunday,August,TRUE,150,30,90,60,0.4,56+
672,8/1/2023,CUST672,FEMALE,34,BEAUTY,2,50,100,2023,8,3,Tuesday,August,FALSE,100,30,60,40,0.4,26-35
673,2/1/2023,CUST673,FEMALE,43,CLOTHING,3,500,1500,2023,2,1,Wednesday,February,FALSE,1500,300,900,600,0.4,36-45
674,4/16/2023,CUST674,FEMALE,38,CLOTHING,1,300,300,2023,4,2,Sunday,April,TRUE,300,180,180,120,0.4,36-45
675,8/4/2023,CUST675,FEMALE,45,CLOTHING,2,30,60,2023,8,3,Friday,August,FALSE,60,18,36,24,0.4,46-55
676,7/19/2023,CUST676,MALE,63,ELECTRONICS,3,500,1500,2023,7,3,Wednesday,July,FALSE,1500,300,900,600,0.4,56+
677,10/27/2023,CUST677,FEMALE,19,BEAUTY,3,500,1500,2023,10,4,Friday,October,FALSE,1500,300,900,600,0.4,18-25
678,12/23/2023,CUST678,FEMALE,60,ELECTRONICS,3,300,900,2023,12,4,Saturday,December,TRUE,900,180,540,360,0.4,56+
679,1/11/2023,CUST679,FEMALE,18,BEAUTY,3,30,90,2023,1,1,Wednesday,January,FALSE,90,18,54,36,0.4,18-25
680,10/22/2023,CUST680,FEMALE,53,CLOTHING,3,300,900,2023,10,4,Sunday,October,TRUE,900,180,540,360,0.4,46-55
681,7/14/2023,CUST681,FEMALE,43,ELECTRONICS,2,30,60,2023,7,3,Friday,July,FALSE,60,18,36,24,0.4,36-45
682,9/2/2023,CUST682,MALE,46,BEAUTY,4,300,1200,2023,9,3,Saturday,September,TRUE,1200,180,720,480,0.4,46-55
683,1/4/2023,CUST683,MALE,38,BEAUTY,2,500,1000,2023,1,1,Wednesday,January,FALSE,1000,300,600,400,0.4,36-45
684,6/30/2023,CUST684,FEMALE,28,CLOTHING,2,500,1000,2023,6,2,Friday,June,FALSE,1000,300,600,400,0.4,26-35
685,6/2/2023,CUST685,MALE,57,ELECTRONICS,2,25,50,2023,6,2,Friday,June,FALSE,50,15,30,20,0.4,56+
686,7/19/2023,CUST686,FEMALE,28,ELECTRONICS,4,50,200,2023,7,3,Wednesday,July,FALSE,200,30,120,80,0.4,26-35
687,8/3/2023,CUST687,FEMALE,53,ELECTRONICS,1,300,300,2023,8,3,Thursday,August,FALSE,300,180,180,120,0.4,46-55
688,10/3/2023,CUST688,MALE,56,CLOTHING,4,25,100,2023,10,4,Tuesday,October,FALSE,100,15,60,40,0.4,56+
689,10/7/2023,CUST689,MALE,57,ELECTRONICS,2,50,100,2023,10,4,Saturday,October,TRUE,100,30,60,40,0.4,56+
690,11/5/2023,CUST690,FEMALE,52,CLOTHING,3,300,900,2023,11,4,Sunday,November,TRUE,900,180,540,360,0.4,46-55
691,4/23/2023,CUST691,FEMALE,51,CLOTHING,3,30,90,2023,4,2,Sunday,April,TRUE,90,18,54,36,0.4,46-55
692,9/7/2023,CUST692,FEMALE,64,CLOTHING,2,50,100,2023,9,3,Thursday,September,FALSE,100,30,60,40,0.4,56+
693,4/23/2023,CUST693,MALE,41,BEAUTY,3,500,1500,2023,4,2,Sunday,April,TRUE,1500,300,900,600,0.4,36-45
694,5/20/2023,CUST694,FEMALE,39,ELECTRONICS,2,25,50,2023,5,2,Saturday,May,TRUE,50,15,30,20,0.4,36-45
695,8/12/2023,CUST695,FEMALE,22,ELECTRONICS,3,50,150,2023,8,3,Saturday,August,TRUE,150,30,90,60,0.4,18-25
696,9/6/2023,CUST696,FEMALE,50,CLOTHING,4,50,200,2023,9,3,Wednesday,September,FALSE,200,30,120,80,0.4,46-55
697,1/15/2023,CUST697,MALE,53,CLOTHING,1,500,500,2023,1,1,Sunday,January,TRUE,500,300,300,200,0.4,46-55
698,7/19/2023,CUST698,FEMALE,64,ELECTRONICS,1,300,300,2023,7,3,Wednesday,July,FALSE,300,180,180,120,0.4,56+
699,6/22/2023,CUST699,FEMALE,37,CLOTHING,4,30,120,2023,6,2,Thursday,June,FALSE,120,18,72,48,0.4,36-45
700,12/9/2023,CUST700,MALE,36,ELECTRONICS,4,500,2000,2023,12,4,Saturday,December,TRUE,2000,300,1200,800,0.4,36-45
701,12/14/2023,CUST701,FEMALE,52,BEAUTY,2,30,60,2023,12,4,Thursday,December,FALSE,60,18,36,24,0.4,46-55
702,7/27/2023,CUST702,FEMALE,60,CLOTHING,2,300,600,2023,7,3,Thursday,July,FALSE,600,180,360,240,0.4,56+
703,3/26/2023,CUST703,MALE,34,ELECTRONICS,2,50,100,2023,3,1,Sunday,March,TRUE,100,30,60,40,0.4,26-35
704,8/28/2023,CUST704,FEMALE,62,CLOTHING,3,30,90,2023,8,3,Monday,August,FALSE,90,18,54,36,0.4,56+
705,3/7/2023,CUST705,MALE,60,ELECTRONICS,2,25,50,2023,3,1,Tuesday,March,FALSE,50,15,30,20,0.4,56+
706,11/15/2023,CUST706,MALE,51,ELECTRONICS,4,25,100,2023,11,4,Wednesday,November,FALSE,100,15,60,40,0.4,46-55
707,10/1/2023,CUST707,FEMALE,26,CLOTHING,1,500,500,2023,10,4,Sunday,October,TRUE,500,300,300,200,0.4,26-35
708,1/14/2023,CUST708,FEMALE,43,BEAUTY,3,300,900,2023,1,1,Saturday,January,TRUE,900,180,540,360,0.4,36-45
709,7/21/2023,CUST709,FEMALE,19,ELECTRONICS,2,500,1000,2023,7,3,Friday,July,FALSE,1000,300,600,400,0.4,18-25
710,10/31/2023,CUST710,FEMALE,26,ELECTRONICS,3,500,1500,2023,10,4,Tuesday,October,FALSE,1500,300,900,600,0.4,26-35
711,10/16/2023,CUST711,MALE,26,ELECTRONICS,3,500,1500,2023,10,4,Monday,October,FALSE,1500,300,900,600,0.4,26-35
712,12/6/2023,CUST712,FEMALE,57,BEAUTY,2,25,50,2023,12,4,Wednesday,December,FALSE,50,15,30,20,0.4,56+
713,1/14/2023,CUST713,MALE,34,BEAUTY,3,25,75,2023,1,1,Saturday,January,TRUE,75,15,45,30,0.4,26-35
714,2/12/2023,CUST714,FEMALE,18,CLOTHING,1,500,500,2023,2,1,Sunday,February,TRUE,500,300,300,200,0.4,18-25
715,11/26/2023,CUST715,FEMALE,42,BEAUTY,4,25,100,2023,11,4,Sunday,November,TRUE,100,15,60,40,0.4,36-45
716,8/8/2023,CUST716,FEMALE,60,CLOTHING,4,300,1200,2023,8,3,Tuesday,August,FALSE,1200,180,720,480,0.4,56+
717,3/11/2023,CUST717,MALE,57,CLOTHING,1,500,500,2023,3,1,Saturday,March,TRUE,500,300,300,200,0.4,56+
718,8/25/2023,CUST718,FEMALE,59,BEAUTY,3,25,75,2023,8,3,Friday,August,FALSE,75,15,45,30,0.4,56+
719,4/4/2023,CUST719,FEMALE,42,CLOTHING,2,30,60,2023,4,2,Tuesday,April,FALSE,60,18,36,24,0.4,36-45
720,1/26/2023,CUST720,FEMALE,56,BEAUTY,3,500,1500,2023,1,1,Thursday,January,FALSE,1500,300,900,600,0.4,56+
721,5/14/2023,CUST721,FEMALE,52,CLOTHING,1,500,500,2023,5,2,Sunday,May,TRUE,500,300,300,200,0.4,46-55
722,7/14/2023,CUST722,MALE,20,BEAUTY,3,300,900,2023,7,3,Friday,July,FALSE,900,180,540,360,0.4,18-25
723,6/17/2023,CUST723,FEMALE,54,BEAUTY,4,50,200,2023,6,2,Saturday,June,TRUE,200,30,120,80,0.4,46-55
724,4/19/2023,CUST724,MALE,61,CLOTHING,3,50,150,2023,4,2,Wednesday,April,FALSE,150,30,90,60,0.4,56+
725,8/21/2023,CUST725,MALE,61,ELECTRONICS,1,300,300,2023,8,3,Monday,August,FALSE,300,180,180,120,0.4,56+
726,6/17/2023,CUST726,MALE,47,CLOTHING,4,300,1200,2023,6,2,Saturday,June,TRUE,1200,180,720,480,0.4,46-55
727,6/22/2023,CUST727,MALE,55,BEAUTY,3,300,900,2023,6,2,Thursday,June,FALSE,900,180,540,360,0.4,56+
728,7/14/2023,CUST728,MALE,51,ELECTRONICS,3,50,150,2023,7,3,Friday,July,FALSE,150,30,90,60,0.4,46-55
729,5/23/2023,CUST729,MALE,29,CLOTHING,4,300,1200,2023,5,2,Tuesday,May,FALSE,1200,180,720,480,0.4,26-35
730,8/4/2023,CUST730,FEMALE,36,CLOTHING,2,25,50,2023,8,3,Friday,August,FALSE,50,15,30,20,0.4,36-45
731,5/10/2023,CUST731,MALE,54,CLOTHING,4,500,2000,2023,5,2,Wednesday,May,FALSE,2000,300,1200,800,0.4,46-55
732,2/11/2023,CUST732,MALE,61,ELECTRONICS,2,500,1000,2023,2,1,Saturday,February,TRUE,1000,300,600,400,0.4,56+
733,8/29/2023,CUST733,MALE,34,BEAUTY,1,30,30,2023,8,3,Tuesday,August,FALSE,30,18,18,12,0.4,26-35
734,1/10/2023,CUST734,FEMALE,27,CLOTHING,1,30,30,2023,1,1,Tuesday,January,FALSE,30,18,18,12,0.4,26-35
735,10/4/2023,CUST735,FEMALE,64,CLOTHING,4,500,2000,2023,10,4,Wednesday,October,FALSE,2000,300,1200,800,0.4,56+
736,1/27/2023,CUST736,MALE,29,CLOTHING,4,25,100,2023,1,1,Friday,January,FALSE,100,15,60,40,0.4,26-35
737,6/29/2023,CUST737,FEMALE,33,CLOTHING,1,50,50,2023,6,2,Thursday,June,FALSE,50,30,30,20,0.4,26-35
738,4/25/2023,CUST738,MALE,41,CLOTHING,2,50,100,2023,4,2,Tuesday,April,FALSE,100,30,60,40,0.4,36-45
739,11/29/2023,CUST739,MALE,36,BEAUTY,1,25,25,2023,11,4,Wednesday,November,FALSE,25,15,15,10,0.4,36-45
740,2/5/2023,CUST740,FEMALE,25,BEAUTY,4,50,200,2023,2,1,Sunday,February,TRUE,200,30,120,80,0.4,26-35
741,11/30/2023,CUST741,MALE,48,CLOTHING,1,300,300,2023,11,4,Thursday,November,FALSE,300,180,180,120,0.4,46-55
742,1/21/2023,CUST742,FEMALE,38,ELECTRONICS,4,500,2000,2023,1,1,Saturday,January,TRUE,2000,300,1200,800,0.4,36-45
743,1/16/2023,CUST743,FEMALE,34,BEAUTY,4,500,2000,2023,1,1,Monday,January,FALSE,2000,300,1200,800,0.4,26-35
744,5/7/2023,CUST744,MALE,40,ELECTRONICS,1,25,25,2023,5,2,Sunday,May,TRUE,25,15,15,10,0.4,36-45
745,4/13/2023,CUST745,MALE,54,BEAUTY,2,50,100,2023,4,2,Thursday,April,FALSE,100,30,60,40,0.4,46-55
746,1/11/2023,CUST746,FEMALE,33,CLOTHING,3,30,90,2023,1,1,Wednesday,January,FALSE,90,18,54,36,0.4,26-35
747,11/15/2023,CUST747,MALE,23,BEAUTY,1,30,30,2023,11,4,Wednesday,November,FALSE,30,18,18,12,0.4,18-25
748,3/20/2023,CUST748,MALE,25,CLOTHING,3,50,150,2023,3,1,Monday,March,FALSE,150,30,90,60,0.4,26-35
749,5/3/2023,CUST749,MALE,42,BEAUTY,1,30,30,2023,5,2,Wednesday,May,FALSE,30,18,18,12,0.4,36-45
750,3/6/2023,CUST750,FEMALE,35,CLOTHING,3,25,75,2023,3,1,Monday,March,FALSE,75,15,45,30,0.4,36-45
751,8/31/2023,CUST751,FEMALE,42,CLOTHING,2,25,50,2023,8,3,Thursday,August,FALSE,50,15,30,20,0.4,36-45
752,12/9/2023,CUST752,MALE,29,CLOTHING,2,50,100,2023,12,4,Saturday,December,TRUE,100,30,60,40,0.4,26-35
753,2/28/2023,CUST753,FEMALE,32,CLOTHING,1,30,30,2023,2,1,Tuesday,February,FALSE,30,18,18,12,0.4,26-35
754,10/16/2023,CUST754,FEMALE,43,ELECTRONICS,4,25,100,2023,10,4,Monday,October,FALSE,100,15,60,40,0.4,36-45
755,4/22/2023,CUST755,FEMALE,58,CLOTHING,3,25,75,2023,4,2,Saturday,April,TRUE,75,15,45,30,0.4,56+
756,8/27/2023,CUST756,FEMALE,62,ELECTRONICS,4,300,1200,2023,8,3,Sunday,August,TRUE,1200,180,720,480,0.4,56+
757,12/25/2023,CUST757,FEMALE,43,ELECTRONICS,4,300,1200,2023,12,4,Monday,December,FALSE,1200,180,720,480,0.4,36-45
758,5/12/2023,CUST758,MALE,64,CLOTHING,4,25,100,2023,5,2,Friday,May,FALSE,100,15,60,40,0.4,56+
759,7/8/2023,CUST759,MALE,49,ELECTRONICS,2,50,100,2023,7,3,Saturday,July,TRUE,100,30,60,40,0.4,46-55
760,3/27/2023,CUST760,MALE,27,BEAUTY,1,500,500,2023,3,1,Monday,March,FALSE,500,300,300,200,0.4,26-35
761,11/7/2023,CUST761,FEMALE,33,CLOTHING,1,500,500,2023,11,4,Tuesday,November,FALSE,500,300,300,200,0.4,26-35
762,11/7/2023,CUST762,FEMALE,24,ELECTRONICS,2,25,50,2023,11,4,Tuesday,November,FALSE,50,15,30,20,0.4,18-25
763,2/28/2023,CUST763,MALE,34,CLOTHING,2,25,50,2023,2,1,Tuesday,February,FALSE,50,15,30,20,0.4,26-35
764,3/25/2023,CUST764,FEMALE,40,CLOTHING,1,25,25,2023,3,1,Saturday,March,TRUE,25,15,15,10,0.4,36-45
765,6/9/2023,CUST765,MALE,43,CLOTHING,4,50,200,2023,6,2,Friday,June,FALSE,200,30,120,80,0.4,36-45
766,2/25/2023,CUST766,MALE,38,ELECTRONICS,3,300,900,2023,2,1,Saturday,February,TRUE,900,180,540,360,0.4,36-45
767,10/24/2023,CUST767,MALE,39,BEAUTY,3,25,75,2023,10,4,Tuesday,October,FALSE,75,15,45,30,0.4,36-45
768,1/14/2023,CUST768,FEMALE,24,BEAUTY,3,25,75,2023,1,1,Saturday,January,TRUE,75,15,45,30,0.4,18-25
769,6/9/2023,CUST769,FEMALE,31,ELECTRONICS,4,30,120,2023,6,2,Friday,June,FALSE,120,18,72,48,0.4,26-35
770,10/22/2023,CUST770,MALE,32,CLOTHING,1,50,50,2023,10,4,Sunday,October,TRUE,50,30,30,20,0.4,26-35
771,12/13/2023,CUST771,MALE,24,ELECTRONICS,2,25,50,2023,12,4,Wednesday,December,FALSE,50,15,30,20,0.4,18-25
772,7/12/2023,CUST772,MALE,26,ELECTRONICS,1,30,30,2023,7,3,Wednesday,July,FALSE,30,18,18,12,0.4,26-35
773,7/23/2023,CUST773,MALE,25,ELECTRONICS,4,500,2000,2023,7,3,Sunday,July,TRUE,2000,300,1200,800,0.4,26-35
774,4/12/2023,CUST774,FEMALE,40,CLOTHING,2,25,50,2023,4,2,Wednesday,April,FALSE,50,15,30,20,0.4,36-45
775,2/8/2023,CUST775,FEMALE,46,ELECTRONICS,4,25,100,2023,2,1,Wednesday,February,FALSE,100,15,60,40,0.4,46-55
776,10/31/2023,CUST776,MALE,35,CLOTHING,3,30,90,2023,10,4,Tuesday,October,FALSE,90,18,54,36,0.4,36-45
777,12/20/2023,CUST777,MALE,48,ELECTRONICS,3,50,150,2023,12,4,Wednesday,December,FALSE,150,30,90,60,0.4,46-55
778,11/18/2023,CUST778,FEMALE,47,BEAUTY,4,25,100,2023,11,4,Saturday,November,TRUE,100,15,60,40,0.4,46-55
779,5/5/2023,CUST779,FEMALE,56,ELECTRONICS,2,500,1000,2023,5,2,Friday,May,FALSE,1000,300,600,400,0.4,56+
780,2/22/2023,CUST780,MALE,52,ELECTRONICS,2,25,50,2023,2,1,Wednesday,February,FALSE,50,15,30,20,0.4,46-55
781,12/23/2023,CUST781,MALE,35,BEAUTY,1,500,500,2023,12,4,Saturday,December,TRUE,500,300,300,200,0.4,36-45
782,6/4/2023,CUST782,MALE,59,CLOTHING,3,300,900,2023,6,2,Sunday,June,TRUE,900,180,540,360,0.4,56+
783,12/17/2023,CUST783,FEMALE,56,CLOTHING,1,300,300,2023,12,4,Sunday,December,TRUE,300,180,180,120,0.4,56+
784,11/4/2023,CUST784,FEMALE,34,ELECTRONICS,1,500,500,2023,11,4,Saturday,November,TRUE,500,300,300,200,0.4,26-35
785,3/3/2023,CUST785,FEMALE,31,BEAUTY,4,50,200,2023,3,1,Friday,March,FALSE,200,30,120,80,0.4,26-35
786,10/17/2023,CUST786,MALE,48,CLOTHING,4,25,100,2023,10,4,Tuesday,October,FALSE,100,15,60,40,0.4,46-55
787,1/22/2023,CUST787,MALE,41,ELECTRONICS,1,25,25,2023,1,1,Sunday,January,TRUE,25,15,15,10,0.4,36-45
788,6/27/2023,CUST788,FEMALE,52,BEAUTY,3,300,900,2023,6,2,Tuesday,June,FALSE,900,180,540,360,0.4,46-55
789,9/30/2023,CUST789,FEMALE,61,CLOTHING,4,500,2000,2023,9,3,Saturday,September,TRUE,2000,300,1200,800,0.4,56+
790,8/8/2023,CUST790,MALE,62,CLOTHING,1,25,25,2023,8,3,Tuesday,August,FALSE,25,15,15,10,0.4,56+
791,12/5/2023,CUST791,FEMALE,51,BEAUTY,1,25,25,2023,12,4,Tuesday,December,FALSE,25,15,15,10,0.4,46-55
